PHP_Code,is_vulnerable,Description
"<?php
$tainted = system('ls', $retval);
$tainted = htmlspecialchars($tainted, ENT_QUOTES);
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__system__func_htmlspecialchars__echo-interpretation_simple_quote
"<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
$re = ""/^[a-zA-Z]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__fopen__func_preg_match-only_letters__echo-sprintf_%s_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted += 0.0 ;
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__array-GET__CAST-cast_float_sort_of__variable-interpretation_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = $tainted + 0;
$query = sprintf(""$temp = '%d';"", $tainted);
$res = eval($query);
?>",0,CWE_95__proc_open__CAST-cast_int_sort_of2__variable-sprintf_%d_simple_quote
"<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
$tainted = preg_replace('/\W/si','',$tainted);
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__exec__func_preg_replace2__echo-sprintf_%s_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
if (filter_var($sanitized, FILTER_VALIDATE_INT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__SESSION__func_FILTER-VALIDATION-number_int_filter__variable-concatenation_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$tainted = htmlspecialchars($tainted, ENT_QUOTES);
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__unserialize__func_htmlspecialchars__echo-interpretation_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
if (filter_var($sanitized, FILTER_VALIDATE_INT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = sprintf(""$temp = '%d';"", $tainted);
$res = eval($query);
?>",0,CWE_95__proc_open__func_FILTER-VALIDATION-number_int_filter__variable-sprintf_%d_simple_quote
"<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__exec__func_FILTER-VALIDATION-number_float_filter__variable-concatenation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input[1];
 }
 public function __construct(){
 $this->input = array();
 $this->input[0]= 'safe' ;
 $this->input[1]= $_GET['UserData'] ;
 $this->input[2]= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted += 0.0 ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__object-Array__CAST-cast_float_sort_of__variable-concatenation_simple_quote
"<?php
$handle = popen('/bin/cat /tmp/tainted.txt', 'r');
$tainted = fread($handle, 4096);
pclose($handle);
$tainted = mysql_real_escape_string($tainted);
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__popen__func_mysql_real_escape_string__variable-interpretation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = mysql_real_escape_string($tainted);
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__array-GET__func_mysql_real_escape_string__variable-concatenation_simple_quote
"<?php
$tainted = $_GET['UserData'];
$tainted = htmlentities($tainted, ENT_QUOTES);
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__GET__func_htmlentities__echo-interpretation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$legal_table = array(""safe1"", ""safe2"");
if (in_array($tainted, $legal_table, true)) {
 $tainted = $tainted;
} else {
 $tainted = $legal_table[0];
}
$query = ""'echo $"". $tainted . "";'"";
$res = eval($query);
?>",0,CWE_95__array-GET__whitelist_using_array__echo-concatenation_simple_quote
"<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
$tainted += 0 ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__shell_exec__CAST-cast_int_sort_of__variable-concatenation_simple_quote
"<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
$tainted = $tainted + 0;
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__exec__CAST-cast_int_sort_of2__variable-interpretation_simple_quote
"<?php
$tainted = system('ls', $retval);
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$query = ""'echo $"". $tainted . "";'"";
$res = eval($query);
?>",0,CWE_95__system__ternary_white_list__echo-concatenation_simple_quote
"<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
$tainted = addslashes($tainted);
$query = ""'echo $"". $tainted . "";'"";
$res = eval($query);
?>",0,CWE_95__exec__func_addslashes__echo-concatenation_simple_quote
"<?php
$tainted = $_POST['UserData'];
$tainted = htmlentities($tainted, ENT_QUOTES);
$query = ""'echo $"". $tainted . "";'"";
$res = eval($query);
?>",0,CWE_95__POST__func_htmlentities__echo-concatenation_simple_quote
"<?php
$tainted = system('ls', $retval);
$sanitized = filter_var($tainted, FILTER_SANITIZE_NUMBER_FLOAT);
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__system__func_FILTER-CLEANING-number_float_filter__variable-concatenation_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__proc_open__ternary_white_list__variable-interpretation_simple_quote
"<?php
$tainted = $_POST['UserData'];
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__POST__ternary_white_list__variable-concatenation_simple_quote
"<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = intval($tainted);
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__object-directGet__func_intval__variable-interpretation_simple_quote
"<?php
$tainted = `cat /tmp/tainted.txt`;
$tainted = htmlentities($tainted, ENT_QUOTES);
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__backticks__func_htmlentities__echo-interpretation_simple_quote
"<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
$tainted = htmlentities($tainted, ENT_QUOTES);
$query = ""'echo $"". $tainted . "";'"";
$res = eval($query);
?>",0,CWE_95__shell_exec__func_htmlentities__echo-concatenation_simple_quote
"<?php
$tainted = `cat /tmp/tainted.txt`;
if (settype($tainted, ""integer""))
 $tainted = $tainted ;
else
 $tainted = 0 ;
$query = sprintf(""$temp = '%d';"", $tainted);
$res = eval($query);
?>",0,CWE_95__backticks__CAST-func_settype_int__variable-sprintf_%d_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = (float) $tainted ;
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__object-indexArray__CAST-cast_float__variable-interpretation_simple_quote
"<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$sanitized = filter_var($tainted, FILTER_SANITIZE_NUMBER_INT);
if (filter_var($sanitized, FILTER_VALIDATE_INT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__object-directGet__func_FILTER-CLEANING-number_int_filter__variable-interpretation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = mysql_real_escape_string($tainted);
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__array-GET__func_mysql_real_escape_string__variable-interpretation_simple_quote
"<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__object-directGet__func_FILTER-VALIDATION-number_float_filter__variable-concatenation_simple_quote
"<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
$tainted = preg_replace('/\'/', '', $tainted);
$query = ""'echo $"". $tainted . "";'"";
$res = eval($query);
?>",0,CWE_95__fopen__func_preg_replace__echo-concatenation_simple_quote
"<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted += 0 ;
$query = sprintf(""$temp = '%d';"", $tainted);
$res = eval($query);
?>",0,CWE_95__object-directGet__CAST-cast_int_sort_of__variable-sprintf_%d_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = mysql_real_escape_string($tainted);
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__proc_open__func_mysql_real_escape_string__variable-concatenation_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = (int) $tainted ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__proc_open__CAST-cast_int__variable-concatenation_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$tainted = (float) $tainted ;
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__unserialize__CAST-cast_float__variable-interpretation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
if (filter_var($sanitized, FILTER_VALIDATE_INT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = sprintf(""$temp = '%d';"", $tainted);
$res = eval($query);
?>",0,CWE_95__array-GET__func_FILTER-VALIDATION-number_int_filter__variable-sprintf_%d_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = preg_replace('/\'/', '', $tainted);
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__array-GET__func_preg_replace__echo-sprintf_%s_simple_quote
"<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = preg_replace('/\'/', '', $tainted);
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__object-directGet__func_preg_replace__echo-interpretation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input;
 }
 public function __construct(){
 $this->input = $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__object-classicGet__ternary_white_list__echo-interpretation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input;
 }
 public function __construct(){
 $this->input = $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = htmlentities($tainted, ENT_QUOTES);
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__object-classicGet__func_htmlentities__echo-sprintf_%s_simple_quote
"<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
$re = ""/^[a-zA-Z]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__exec__func_preg_match-only_letters__echo-sprintf_%s_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__object-indexArray__func_FILTER-VALIDATION-number_float_filter__variable-concatenation_simple_quote
"<?php
$tainted = `cat /tmp/tainted.txt`;
$tainted += 0 ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__backticks__CAST-cast_int_sort_of__variable-concatenation_simple_quote
"<?php
$tainted = $_POST['UserData'];
$tainted = (int) $tainted ;
$query = sprintf(""$temp = '%d';"", $tainted);
$res = eval($query);
?>",0,CWE_95__POST__CAST-cast_int__variable-sprintf_%d_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$sanitized = filter_var($tainted, FILTER_SANITIZE_MAGIC_QUOTES);
 $tainted = $sanitized ;
 
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__object-indexArray__func_FILTER-CLEANING-magic_quotes_filter__echo-interpretation_simple_quote
"<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$sanitized = filter_var($tainted, FILTER_SANITIZE_MAGIC_QUOTES);
 $tainted = $sanitized ;
 
$query = ""'echo $"". $tainted . "";'"";
$res = eval($query);
?>",0,CWE_95__object-directGet__func_FILTER-CLEANING-magic_quotes_filter__echo-concatenation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input;
 }
 public function __construct(){
 $this->input = $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = preg_replace('/\W/si','',$tainted);
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__object-classicGet__func_preg_replace2__echo-interpretation_simple_quote
"<?php
$tainted = `cat /tmp/tainted.txt`;
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__backticks__ternary_white_list__variable-concatenation_simple_quote
"<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
$tainted = mysql_real_escape_string($tainted);
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__exec__func_mysql_real_escape_string__variable-interpretation_simple_quote
"<?php
$handle = popen('/bin/cat /tmp/tainted.txt', 'r');
$tainted = fread($handle, 4096);
pclose($handle);
$tainted = intval($tainted);
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__popen__func_intval__variable-interpretation_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$re = ""/^[a-zA-Z]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$query = ""'echo $"". $tainted . "";'"";
$res = eval($query);
?>",0,CWE_95__unserialize__func_preg_match-only_letters__echo-concatenation_simple_quote
"<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
$tainted += 0 ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__fopen__CAST-cast_int_sort_of__variable-concatenation_simple_quote
"<?php
$tainted = `cat /tmp/tainted.txt`;
$tainted = (int) $tainted ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__backticks__CAST-cast_int__variable-concatenation_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
$re = ""/^[a-zA-Z0-9]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__SESSION__func_preg_match-letters_numbers__echo-interpretation_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__SESSION__ternary_white_list__echo-interpretation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = addslashes($tainted);
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__object-indexArray__func_addslashes__echo-sprintf_%s_simple_quote
"<?php
$tainted = $_GET['UserData'];
$tainted = (int) $tainted ;
$query = sprintf(""$temp = '%d';"", $tainted);
$res = eval($query);
?>",0,CWE_95__GET__CAST-cast_int__variable-sprintf_%d_simple_quote
"<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
$tainted = htmlspecialchars($tainted, ENT_QUOTES);
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__shell_exec__func_htmlspecialchars__echo-sprintf_%s_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = (float) $tainted ;
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__proc_open__CAST-cast_float__variable-interpretation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$legal_table = array(""safe1"", ""safe2"");
if (in_array($tainted, $legal_table, true)) {
 $tainted = $tainted;
} else {
 $tainted = $legal_table[0];
}
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__array-GET__whitelist_using_array__echo-sprintf_%s_simple_quote
"<?php
$tainted = system('ls', $retval);
$re = ""/^[a-zA-Z]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__system__func_preg_match-only_letters__echo-sprintf_%s_simple_quote
"<?php
$tainted = system('ls', $retval);
$tainted = $tainted + 0;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__system__CAST-cast_int_sort_of2__variable-concatenation_simple_quote
"<?php
$tainted = $_GET['UserData'];
$sanitized = filter_var($tainted, FILTER_SANITIZE_NUMBER_FLOAT);
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__GET__func_FILTER-CLEANING-number_float_filter__variable-concatenation_simple_quote
"<?php
$handle = popen('/bin/cat /tmp/tainted.txt', 'r');
$tainted = fread($handle, 4096);
pclose($handle);
$re = ""/^[0-9]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__popen__func_preg_match-only_numbers__variable-interpretation_simple_quote
"<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
$tainted = mysql_real_escape_string($tainted);
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__shell_exec__func_mysql_real_escape_string__variable-concatenation_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
if (settype($tainted, ""integer""))
 $tainted = $tainted ;
else
 $tainted = 0 ;
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__SESSION__CAST-func_settype_int__variable-interpretation_simple_quote
"<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
$legal_table = array(""safe1"", ""safe2"");
if (in_array($tainted, $legal_table, true)) {
 $tainted = $tainted;
} else {
 $tainted = $legal_table[0];
}
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__exec__whitelist_using_array__echo-interpretation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = preg_replace('/\W/si','',$tainted);
$query = ""'echo $"". $tainted . "";'"";
$res = eval($query);
?>",0,CWE_95__object-indexArray__func_preg_replace2__echo-concatenation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = preg_replace('/\W/si','',$tainted);
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__array-GET__func_preg_replace2__echo-sprintf_%s_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$tainted = $tainted + 0;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__unserialize__CAST-cast_int_sort_of2__variable-concatenation_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
$tainted += 0.0 ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__SESSION__CAST-cast_float_sort_of__variable-concatenation_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
$tainted = intval($tainted);
$query = ""$temp = ' $tainted ';"";
$res = eval($query);
?>",0,CWE_95__SESSION__func_intval__variable-interpretation_simple_quote
"<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = (float) $tainted ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__object-directGet__CAST-cast_float__variable-concatenation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input;
 }
 public function __construct(){
 $this->input = $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$query = sprintf(""echo $'%s';"", $tainted);
$res = eval($query);
?>",0,CWE_95__object-classicGet__ternary_white_list__echo-sprintf_%s_simple_quote
"<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$query = ""$temp = '"". $tainted . ""';"";
$res = eval($query);
?>",0,CWE_95__fopen__func_FILTER-VALIDATION-number_float_filter__variable-concatenation_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$re = ""/^[0-9]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$query = sprintf(""$temp = '%d';"", $tainted);
$res = eval($query);
?>",0,CWE_95__unserialize__func_preg_match-only_numbers__variable-sprintf_%d_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$re = ""/^[a-zA-Z0-9]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$query = ""echo $'$tainted';"";
$res = eval($query);
?>",0,CWE_95__unserialize__func_preg_match-letters_numbers__echo-interpretation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = $tainted + 0;
$query = sprintf(""$temp = '%d';"", $tainted);
$res = eval($query);
?>",0,CWE_95__object-indexArray__CAST-cast_int_sort_of2__variable-sprintf_%d_simple_quote
